POST	/reimbursement/reports/quick_expense	reimbursement/reports#quick_expense
GET	/reimbursement/reports/:event_name/finished	reimbursement/reports#finished
POST	/reimbursement/reports	reimbursement/reports#create
GET	/reimbursement/reports/:id/edit	reimbursement/reports#edit
GET	/reimbursement/reports/:id	reimbursement/reports#show
PATCH	/reimbursement/reports/:id	reimbursement/reports#update
PUT	/reimbursement/reports/:id	reimbursement/reports#update
DELETE	/reimbursement/reports/:id	reimbursement/reports#destroy
GET	/reimbursement/start/:event_name	reimbursement/reports#start
POST	/reimbursement/expenses/:expense_id/approve	reimbursement/expenses#approve
POST	/reimbursement/expenses/:expense_id/unapprove	reimbursement/expenses#unapprove
POST	/reimbursement/expenses	reimbursement/expenses#create
GET	/reimbursement/expenses/:id/edit	reimbursement/expenses#edit
PATCH	/reimbursement/expenses/:id	reimbursement/expenses#update
PUT	/reimbursement/expenses/:id	reimbursement/expenses#update
DELETE	/reimbursement/expenses/:id	reimbursement/expenses#destroy
PATCH	/reactions/:id	comment/reactions#react
PUT	/reactions/:id	comment/reactions#react
POST	/reimbursements/reports/:reimbursement_report_id/comments	comments#create
GET	/reimbursements/reports/:reimbursement_report_id/comments/new	comments#new
GET	/comments/:id/edit	comments#edit
PATCH	/comments/:id	comments#update
PUT	/comments/:id	comments#update
DELETE	/comments/:id	comments#destroy
GET	/ledgers/:id	ledgers#show
GET	/transactions/:item_id/hcb	ledger/items#hcb
GET	/transactions/:id	ledger/items#show
PATCH	/reactions/:id	comment/reactions#react
PUT	/reactions/:id	comment/reactions#react
POST	/transactions/:ledger_item_id/comments	comments#create
GET	/transactions/:ledger_item_id/comments/new	comments#new
GET	/comments/:id/edit	comments#edit
PATCH	/comments/:id	comments#update
PUT	/comments/:id	comments#update
DELETE	/comments/:id	comments#destroy
POST	/employees/:employee_id/terminate	employees#terminate
POST	/employees/:employee_id/onboard	employees#onboard
GET	/employees	employees#index
POST	/employees	employees#create
GET	/employees/new	employees#new
GET	/employees/:id/edit	employees#edit
GET	/employees/:id	employees#show
PATCH	/employees/:id	employees#update
PUT	/employees/:id	employees#update
DELETE	/employees/:id	employees#destroy
POST	/employee/payments/:payment_id/review	employee/payments#review
GET	/employee/payments/:payment_id/stub	employee/payments#stub
GET	/employee/payments	employee/payments#index
POST	/employee/payments	employee/payments#create
GET	/employee/payments/new	employee/payments#new
GET	/employee/payments/:id/edit	employee/payments#edit
GET	/employee/payments/:id	employee/payments#show
PATCH	/employee/payments/:id	employee/payments#update
PUT	/employee/payments/:id	employee/payments#update
DELETE	/employee/payments/:id	employee/payments#destroy
POST	/payments/:id/cancel	payments#cancel
PATCH	/reactions/:id	comment/reactions#react
